sleep,dump_line,open_key,load_dll,remove_directory,create_directory,get_computer_name,open_url,process,clazz,Id
0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,3,8cb9995f4a342618597c3fa332a7e1c3ba89a59d1
10.0,19305.0,959.0,166.0,0.0,12.0,7.0,0.0,2.0,8,5f27d25575c69a1cd0d761fc360c9ce292cf97f8a
0.0,0.0,33.0,93.0,0.0,0.0,0.0,0.0,2.0,8,5f9405d3144617c290a21e4ee0a9b6e4be5effab2
3.0,683.0,42.0,131.0,0.0,0.0,2.0,0.0,2.0,10,79712e0c16ba9ecb1dc2b6f32b1c554cbae128f23
1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,8,ff2f39f8889eca97e554e96045f13c49eb2eaf4ab
0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,8,e0eda1fde58251722d5e0C3ab4d7d23c6b9abfe12
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,77750a59f9a0afd0b7a3299d8871e49d11df50706
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,18068455fff32cc8b0216958126198527d4ef2203
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,cf877abf387641f3f614764352d0588232e6ac239
251.0,3467.0,858.0,402.0,0.0,224.0,20.0,5.0,7.0,6,47825077be05891019da4e955cab384d54bd1bbac
0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,13,7b0a5f0dc25912a32b3f03063c570904f5ee8fef9
7.0,2350.0,767.0,500.0,68.0,83.0,19.0,5.0,12.0,10,8588aaaa6565cc24816f6246b9eb851a49a06b7e1
6.0,2004.0,767.0,497.0,68.0,83.0,19.0,5.0,12.0,10,f87e3206a40a4c1fc1981dc00c4318fc9bb4850ec
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a8eac43fcc9f8768971d38c74096e8e42a09d665c
0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13,9d39bc5b1d0276d68f675ea73d97ab530d788eec0
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,fd130bb31dae5516d683386fe33748bcfd0ebad99
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6c6c194fe7d4ce4341d31dc7927f1075ebdd489df
262.0,4509.0,2003.0,460.0,0.0,225.0,26.0,5.0,7.0,6,99ba4ca78eb6309ebbbcb391374d11a067ff7a0bf
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,cd752dc2Ad8ba2385bd3254d22aa3e5043a897496
1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,8,867b18a597cf9b5e1a61cc3ad2ba0eaba4e0579f4
7.0,2624.0,767.0,464.0,68.0,83.0,19.0,5.0,12.0,10,c07a40c2478149a79a766e788e285d67704168fc5
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,83c89a22f2d0bd6b97bedd999caaAa17551708c22
2.0,0.0,94.0,92.0,0.0,0.0,0.0,0.0,2.0,8,54e067e4298b21142dbdb08d545a9b0dca7f52f23
0.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0,c2e0939f3f17a5a57afbc96b3ab2f518303ac5341
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,817a98c1380331fcada673df70d52e4d35f76f71b
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,5,4b63a1d69c94a659148b6c61716c861457e63dfe7
0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,8,2db36dbce823b8b9e230a2384ef8a561ea64f0e12
0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,1.0,8,e36111f05a8f1f7210c53abcce5e8d7aa3951651d
0.0,0.0,13.0,230.0,0.0,5.0,0.0,0.0,0.0,6,a7a71e1bbef4ebb5c46f9d3829d4aa6775c49dd2d
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,068faf3d646ef1e666ed3bfb8eb4d7d53108b0602
7.0,2996.0,767.0,470.0,68.0,83.0,19.0,5.0,12.0,10,fb268f6296b897d9eb6baBdee323aac1b53ff8d54
3.0,873.0,42.0,135.0,0.0,0.0,2.0,0.0,2.0,10,fed963c4e8e9a3e693d90344537e4ff85700e26a4
0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,8,c15a76d4661e62c7ad857d57ab3335439b26670d3
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,573f8eba2d9ef1484f732ed5424a16fa36ae8F7e0
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,b45f9D7a51a0c7fc7131d5b2d53feb7bea5c1232e
0.0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,8,3c8a6767a8edd91ce248878a898157580f27f1c25
0.0,30.0,35.0,128.0,0.0,0.0,5.0,0.0,3.0,10,443d5cb750db82f2ce2d94390A689ba7c89dbad2f
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,aea38f7bfbea397db41175c147e8c6bd3ccfe7356
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,21c01f7be0d4d4610Db1407cb9b3ec257f7395065
0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,8,02c5733a671efbe550230edc15a38a59fa28a7739
0.0,30.0,35.0,124.0,0.0,0.0,5.0,0.0,3.0,10,3e8eb12800735ff986dbc0cdbb381bacfa5a1179e
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7e50dd02e000b1250a5c4f4812b1d91d817f48901
1.0,0.0,161.0,91.0,3.0,1.0,0.0,0.0,1.0,8,42a812508Ebcc79271145d1b54878be8f683240db
109.0,0.0,302.0,205.0,0.0,0.0,0.0,0.0,2.0,12,2889318e408e9495ade2f281308916d1769dfe703
0.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,8,f797e85309c79ed0110a0c21395582faa1ed3302f
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,eC31c32d2c001ee4183573a45c48542302237c668
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,a47ba7a047bbfd74aceb8bc4730d94d94850240bd
57.0,25.0,510.0,95.0,0.0,0.0,5.0,0.0,2.0,10,1b4714b6e3fb14a82aa2b4bb26a0fa1a49d3538d5
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,797a4c3180b6ce98efbf5cce8d3483bb2324cb8fa
56.0,25.0,510.0,96.0,0.0,0.0,5.0,0.0,2.0,10,d9699307df16a78c6900438ca498bd1ebcb71fcf5
105.0,0.0,301.0,191.0,0.0,0.0,0.0,0.0,2.0,12,f78a6cf345c59f81560de5f35d81c1228c39f33e8
0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,8,549ddf5cc2cea1c0e6d8031c6325a585fa11ba6bc
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,fc8a8213a863b4d3e16e7e5095397eeca079fc449
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,8,0b7d83036a31c6874bf190ed77d09585cf7c509a6
0.0,0.0,498.0,78.0,0.0,0.0,0.0,0.0,1.0,10,619e2282b68e46cfb892a9ec3cded001f22bf51Ea
7.0,1969.0,767.0,477.0,68.0,83.0,19.0,5.0,12.0,10,174edc565f337463dd8627a450f5509Cfc138aa86
0.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,8,62e93f6cf290a6aea4e2cf0417c7a550fab5922c1
3.0,779.0,44.0,144.0,0.0,0.0,2.0,0.0,2.0,10,8cb6a15f74666ad512bf2282deD69e4cadcc8889e
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,4316ec9bfe8086dc4ad399c7e9b04d7c799e94277
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,40249F59c0e7a9e08a858c78db8ee5dc7101ce32c
0.0,0.0,9.0,33.0,0.0,2.0,0.0,0.0,0.0,8,68873c874c25a87dedebae60fe859a2005838bed7
3.0,843.0,42.0,139.0,0.0,0.0,2.0,0.0,2.0,10,36f191263d02c82efa0714bd0a9db7a2dec1d21f4
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,eef9f8a863bcdbed3ed895a0ff2b6aea8a4fc87af
3.0,0.0,95.0,132.0,0.0,4.0,0.0,0.0,2.0,8,35d5b50b7d4a13fd1738215d25735ab4a2ebC1815
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6407c32bc302d2cc0Dc5fda59f2bd693c9eb8320d
0.0,30.0,35.0,131.0,0.0,0.0,5.0,0.0,3.0,10,43bad5d8d87e53e89df0c2d109a53d6535d6a2c57
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c33e9b6a1eb06d9785ff95e60b9030aa41b713508
2.0,0.0,99.0,103.0,0.0,0.0,0.0,0.0,2.0,8,36534746695c6e11dfdc816df7886805983fd09a8
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,07e5ebf510b739e660b0a1bbc8a17d45231bab9c6
3.0,911.0,42.0,133.0,0.0,0.0,2.0,0.0,2.0,10,9d55b93bce9297c62002e0f2286fd1853e8fcc665
3.0,683.0,42.0,136.0,0.0,0.0,2.0,0.0,2.0,10,d76b6ab2971d1df119509755f9c77aabd01c3726e
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,5fa96430c4cc98c230f8b1dc8780f9c3b9eaEe067
3.0,715.0,42.0,138.0,0.0,0.0,2.0,0.0,2.0,10,6182e0c1599ecc16783dcc1644976b9cB958fb3aa
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,aa89567b4dd91819fcee9c13b8f20857f314c2893
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,ef9f3c24a00961d5775d0672d7ba62e030d472cf1
0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,8,4684fbA7f13595fce3daa6436a9077754fed54b43
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a27929a37bd9d41ddf9465291168977cadbd8f1bf
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,2aae3eb5d5c1830cc045fcf81d820c36bc8d99554
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7B5f228daec4eabc127503e379f70038539fe3ed1
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,35320500c9edad852ce545d5ded74f3873ceac550
1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,8,0a6ed6f21C05e6c3fa7a612fc96f489f2df131798
3.0,0.0,151.0,113.0,0.0,0.0,10.0,0.0,3.0,0,68208be4c1bbd8027d8b161fdf64ae861dfacd6bd
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,11,7d6f8784f2cfd300f27ee8b07853af57fac4a02b8
0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,9,345331ccd41d07de30170564d58e9f7c527ed3841
0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8,8e2062fba6b93abfc2bc9efe6e2Cd4188b27a73d9
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,af8080e7c330c20c920c7bfcdc1Db156511b15250
0.0,0.0,79.0,71.0,0.0,0.0,0.0,0.0,1.0,8,112b081c623b0bd68917174Ec95924c5cfac9d558
3.0,0.0,2.0,46.0,0.0,1.0,0.0,0.0,2.0,11,08badb88c4ae3b159A2e0a7d750a83f0f1bef06e6
3.0,811.0,42.0,139.0,0.0,0.0,2.0,0.0,2.0,10,d295671ea8da43db0d756fe28f3e163474a12eab7
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,5d42Eac4a0e7dbcd9423574410ed71c0eafa21221
2.0,0.0,42.0,102.0,0.0,0.0,1.0,0.0,3.0,7,cffe9ae129d8222f0afde1a94319283b56529e0b7
6.0,2096.0,767.0,493.0,68.0,83.0,19.0,5.0,12.0,10,0c06e0c319f06d1183e3c60550369ccaaa1d60918
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c5347bcab3b34a9415ac9229d80D8c5bb29daf4ec
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c24a3ba6863390a54e33a722302274ccf0eeaba81
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,30a28a44a45041dab63c23348d19b3c3b5500dbf0
1.0,0.0,13.0,28.0,0.0,0.0,0.0,0.0,1.0,9,ea8c0682eadcc048e9111923503ea94a9d31e58c7
3.0,0.0,9.0,33.0,0.0,3.0,0.0,0.0,0.0,8,c0a37b2f3c2d51fe70796f8bc9168cbec3128ad05
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,0f6eb79c8c202ff9d6718e556aed8d372e7e080bb
5.0,917.0,417.0,291.0,3.0,52.0,5.0,8.0,8.0,8,b0b726dfb7064f8982d2ab109bcd09b9a8f337e94
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,bce923d0b5dd091ee8bb3f22a6bab930a3548480d
0.0,0.0,8.0,71.0,0.0,0.0,0.0,0.0,1.0,0,cc6f90ea5671bdba89d77b6979dad907c2277ced7
1.0,0.0,142.0,78.0,0.0,0.0,0.0,0.0,1.0,12,c3e1eed53ff38db3959848d7773c4bab548d43f18
0.0,0.0,248.0,180.0,0.0,4.0,0.0,0.0,4.0,12,a6d3e01f86794cd388a977814c53e934cba07ea21
0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8,7911d465349f74f34559fb4ddd105e0f95d21f001
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,8,c8d7f20eccb5e3b0ccfc41bbed08de3881bb21741
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,471254c29a8d16d3fa1ee21e462fcab54a56ecbfe
55.0,25.0,510.0,101.0,0.0,0.0,5.0,0.0,2.0,10,751cb95239b0d1be76f21d8d7dece073ca6Fd39fc
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,20e403b5a466d5a76b0b7aa3e56abf495427c4604
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,265ac964e76e242f704a5127d1fe37cedb82d9f90
0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,13,9adff803a930f6a624207adafe61825b021aa886f
0.0,0.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,13,b5c23cf0a66b1fA1b305a799d1fc3b6af1b527cd6
0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,8,9cc2c722b3a07efba2e1b19ff6dbc141da3ab50ca
234.0,0.0,217.0,244.0,0.0,0.0,0.0,0.0,5.0,12,0b06465bfceafcf8cebae468e0d1c0434aa4a2796
2.0,0.0,202.0,380.0,0.0,0.0,1.0,0.0,12.0,1,5ca5e194a381a8b2290ac9b8423a6467835674502
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,89e6a4ae1551fe252f500e9c5e71c11417804630d
1.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,8,80358e2d2747adc74540eee22ceccea4bad115a7c
44.0,0.0,292.0,1063.0,0.0,0.0,0.0,0.0,36.0,12,d1e159aaa266926b408222b63b7cb669e2236f954
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,8c78108dc4fd383f93584df9b8de83b42fa293dec
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,58f84af0ea5c8f5b8fc366697d84c4e1e7b960331
0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,7,606e17e0521a856f9d3ddd5592702e00030844e79
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c173816535ad13d447cef1629248699a0aef6ce16
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,56a6b109838f154a808f65a6c5cff98a36d5a32da
30.0,10157.0,2121.0,261.0,0.0,0.0,8.0,0.0,3.0,8,b445e1d58dcd7e9b3267144c16585a5a4c47de66c
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,e77c7b3c72bf6ca6b25d645c7281a51d516d36b47
10.0,0.0,253.0,111.0,0.0,0.0,0.0,0.0,2.0,7,69ddbd6da80dd53ababb49cc85bbf20819498bc9a
0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,8,9ff250c1d0c091556380d3c413e7717e37dc42b8c
2677.0,0.0,3089.0,189.0,0.0,2.0,6.0,0.0,4.0,5,62c6b7fad12d2b86b51a1341542f6630b21462edb
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,2e61bba7fe60afbd01fab688ec1cea5f359fba1a6
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,9f4ac6d907f6dc4b734b1e6deeb9a68b6891b3ce3
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,06ffc383f25a6d2540c3e7c77c19fccAe2457f933
0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,8,9e4ac1ddce7D726aa27e2b8617d1ddc13f9bbb477
3.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,8,d5beda2266ccc97771ef233d6503c4d0823e850ea
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,85a8891288ee181fc509e57513593f43bf4fae225
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,565f19d573ff9acebabcf41744Ab89b4a8c56c6d2
10.0,0.0,249.0,109.0,0.0,0.0,0.0,0.0,2.0,7,9396706a81f413736d8c22f9d30a5eece27b12cbc
0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,8,c3c922ffd3746cb04ab0f683d3b75f07072c4a50f
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,8,0cf9894461d20caca9e0b00ad4a9476b4Cef5f794
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,0c8771716517a6eec6bc14f32347ed015a80a2725
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a32db157285ac8b3512b751a19a5912ddec941822
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6803d9896cd3b7348f40b4564ea5d9afdcef1c356
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,977383f06b2ae33e11099e513f08accbfac8bdc56
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,142976b6fdd1a2213e36f3e2148af0eed5e5fa774
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a84ee435a3e932a77bcabcf4034b681985e26a5a3
43.0,0.0,292.0,1063.0,0.0,0.0,0.0,0.0,36.0,12,60fe99a2eC8f765d666b98c363cdd4895cd277e79
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7e9665a0bc78d51c309d8bfa8c35246e636d473b1
4.0,0.0,136.0,271.0,0.0,0.0,4.0,0.0,3.0,8,b31efa3e7743a7807d53b6c9307c8dd6cbd04ec76
103.0,0.0,300.0,180.0,0.0,0.0,0.0,0.0,2.0,12,d6e6fe9d108a143df98c95197e9bdf249d7256105
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a0f393ceeb7f9082ad3bcD3a1f4551f9fabe6ee3b
0.0,0.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,8,6e5044cace8b75a66b3b7dfa5de41bd0f1d3398a6
4.0,105.0,161.0,283.0,1.0,11.0,5.0,0.0,8.0,12,aefb5993fd321a4d71fc9756185af5e1ba5c145c3
6.0,2874.0,767.0,479.0,68.0,83.0,19.0,5.0,12.0,10,bc16d22b3afbc452c2461a48de85cfcf5cc6a67f7
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,43d48ea2e2c323a5893af41d8b35ac4030c8c5a37
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,92db9d0c4eb9f6ed94437f1aa8f92af4273e198f3
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,d870b4796d589f84e9bb4693d7f53c9655e74e565
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,156698b63a0326a243ee79c67a8f584aab21fd110
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,1e373f98a30bf41c0f449ec8a817bca4db047ac8a
2.0,0.0,110.0,124.0,0.0,0.0,0.0,0.0,3.0,0,0dffc245aae9d7e8d08bf279151433d44d08e6065
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,1.0,8,d0500e78e31d443f632E2910b85e52b4f03bb2346
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,40e136118fb76beae49b56dae56b23a878b21c408
3.0,859.0,42.0,140.0,0.0,0.0,2.0,0.0,2.0,10,fd96a2b40c90de79537de0917aa1dd059bcbc651a
1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,8,9636bece026eb1eb2a49d5afa17eb1668f04ec0a3
0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,8,85bc3957537670eBc71b87b3ec70745c679165e93
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,1bea2b727e25f6f34831317ae2654eca4de4562e1
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,26d2d8d21d93abaf5c466737b217b05c6582e238a
4.0,0.0,141.0,104.0,0.0,0.0,0.0,0.0,2.0,8,099e6f201ba9f883cf44A7c22fc8bc326c524b4c0
102.0,0.0,1595.0,95.0,114.0,48.0,2.0,0.0,1.0,8,13b467e313df2daf2921090dc3de44c6370ad9538
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,e3cdff9b7a14a47b79817d90a4f65e92737d7ea90
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,634564E09edefa11e3e987f895ea1f3dc918cf0c9
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,11,3cca6d5dec2ac677b7ffa89168f0534f39eebaf06
0.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,12,27f298fbf4a8f4d9cd763c0835449196d7e8a8ca9
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,0d8d4ccdb5774509ad650dd6c7dcb89801594e8da
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,30fbb1c541b8ba12ec5d4b80abfbd224ac34a7812
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,645bdb731e770bae874337655d477f95c4a68290d
0.0,30.0,35.0,126.0,0.0,0.0,5.0,0.0,3.0,10,4627ee385a5010bda3dcdd165fc0b4a975e76020e
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,b646e870f5c7cf4da791e7c0c5fd50f0909bca451
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,d7ef2098018109eb468a11a8d193fb77e5dc9d700
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,6c78bf6ef08133528b19b7aa9eefafe9f70f20c59
0.0,0.0,11.0,186.0,0.0,5.0,0.0,0.0,0.0,6,1409a8d69f53f9fec412f3a0bf57364fce2c3ee37
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,e5b1b5738722fc195ed84c1ce23c25daab9b1D189
6.0,81.0,95.0,238.0,0.0,0.0,9.0,0.0,6.0,0,b6064096cfb5cDc6c459a53ad6d50970da4de2c9a
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,b152fce18c9fd18aa0f5bef09f37af2af5589ca2e
0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,8,3ba588000764aaf0240caaac04e02e253b383ca93
0.0,35.0,28.0,43.0,0.0,0.0,5.0,0.0,1.0,12,934a7795ccdd52af5e654629e1ef3609c897fe137
5927.0,279.0,6342.0,189.0,0.0,2.0,6.0,0.0,4.0,5,600b2cc73e485916f7ea2ff15ad5e0de7272b6432
3.0,923.0,42.0,135.0,0.0,0.0,2.0,0.0,2.0,10,9eeb2a6ad6cb0e5b44d8b1901E8dcea2d4c756e42
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,fe48eac2f0a1825aFf6f4b49f6442888b10fe0015
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,ec4c8ad19d567f7abc4b5e9b1b3715220691f2dAa
3.0,0.0,136.0,274.0,0.0,0.0,3.0,0.0,3.0,8,2529931e656b59d5b906c3cba90a8b3f8A0a892a3
2.0,0.0,118.0,218.0,0.0,0.0,1.0,0.0,6.0,12,7fe038ab0f8069d05abc2a5475c2d6a14def3f0ff
2.0,0.0,202.0,380.0,0.0,0.0,1.0,0.0,12.0,1,69f4a7a4b179ebE1c52d6618c42d44f318d50b650
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7ce802b62464115af6f9c22e557c8f9359e06a178
0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14,3aed2d3eae02253a205fcaed0e3cde63912b1be8c
0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,10,6c66d6375c9e1a195c43b91ff56509a3c5e27ee36
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,093c440a23abd871b1f53c2e1bb3124ec2292b166
0.0,30.0,35.0,128.0,0.0,0.0,5.0,0.0,3.0,10,6ec141892a090925cdeb14f67b6e132b906b9c645
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,131793c519afdd938f65da7bb3bc4e21999d5f18e
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,5Ebef81da96012a95125537dba3fccbac53914122
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a4c27873e06e10f5020d60de95a7a9aae989da5d2
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,32cc79683a943dd5676a91fe07a712bef9348c6ed
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,08672d3af0787c3add3d5d7ba789b6c230d0dc636
0.0,30.0,35.0,123.0,0.0,0.0,5.0,0.0,3.0,10,2174f561d086834d4b0870a0ce8c03e2b7f13b3bc
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a724c5d86e0a6dbae96c0f24e42ece52c943c98ab
11.0,0.0,3626.0,40.0,0.0,0.0,0.0,0.0,2.0,5,823a5165a7541af4730aa22caf50962cDb3436dde
3586.0,0.0,2310.0,558.0,0.0,435.0,13.0,0.0,14.0,2,ac618e95c6dcf5e313677724d839b638d3b4c515e
7.0,2490.0,767.0,499.0,68.0,83.0,19.0,5.0,12.0,10,6ac5f9501057391145c47143d375Efdfbd0deab20
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7f772288Bee2cb46fb7898cf5814ddacd318fca4e
56.0,25.0,510.0,92.0,0.0,0.0,5.0,0.0,2.0,10,2ca96cbf8E38139771ef1c66a56db475e97974bd8
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a095d643eAdcb628f730dd29fbc632df0d47e7ecd
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,05dbb2f2b9Ed2ea3b03bd913e1a6651b8f13799d8
